timestamp,busy,Total Duration (hrs),Total Energy (kWh),Average Power (kW)
1/19/2023 1:15,34,2.833333333,680,8160
1/19/2023 1:20,34,2.833333333,680,8160
1/19/2023 1:25,31,2.583333333,620,7440
1/19/2023 1:30,31,2.583333333,620,7440
1/19/2023 1:35,31,2.583333333,620,7440
1/19/2023 1:40,32,2.666666667,640,7680
1/19/2023 1:45,32,2.666666667,640,7680
1/19/2023 1:50,32,2.666666667,640,7680
1/19/2023 1:55,30,2.5,600,7200
1/19/2023 2:00,30,2.5,600,7200
1/19/2023 2:05,26,2.166666667,520,6240
1/19/2023 2:10,26,2.166666667,520,6240
1/19/2023 2:15,23,1.916666667,460,5520
1/19/2023 2:20,23,1.916666667,460,5520
1/19/2023 2:25,23,1.916666667,460,5520
1/19/2023 2:30,23,1.916666667,460,5520
1/19/2023 2:35,25,2.083333333,500,6000
1/19/2023 2:40,25,2.083333333,500,6000
1/19/2023 2:45,22,1.833333333,440,5280
1/19/2023 2:50,22,1.833333333,440,5280
1/19/2023 2:55,22,1.833333333,440,5280
1/19/2023 3:00,22,1.833333333,440,5280
1/19/2023 3:05,18,1.5,360,4320
1/19/2023 3:10,18,1.5,360,4320
1/19/2023 3:15,17,1.416666667,340,4080
1/19/2023 3:20,17,1.416666667,340,4080
1/19/2023 3:25,18,1.5,360,4320
1/19/2023 3:30,18,1.5,360,4320
1/19/2023 3:35,18,1.5,360,4320
1/19/2023 3:40,16,1.333333333,320,3840
1/19/2023 3:45,16,1.333333333,320,3840
1/19/2023 3:50,16,1.333333333,320,3840
1/19/2023 3:55,19,1.583333333,380,4560
1/19/2023 4:00,19,1.583333333,380,4560
1/19/2023 4:05,19,1.583333333,380,4560
1/19/2023 4:10,17,1.416666667,340,4080
1/19/2023 4:15,17,1.416666667,340,4080
1/19/2023 4:20,17,1.416666667,340,4080
1/19/2023 4:25,18,1.5,360,4320
1/19/2023 4:30,18,1.5,360,4320
1/19/2023 4:35,24,2,480,5760
1/19/2023 4:40,24,2,480,5760
1/19/2023 4:45,24,2,480,5760
1/19/2023 4:50,23,1.916666667,460,5520
1/19/2023 4:55,23,1.916666667,460,5520
1/19/2023 5:00,22,1.833333333,440,5280
1/19/2023 5:05,22,1.833333333,440,5280
1/19/2023 5:10,22,1.833333333,440,5280
1/19/2023 5:15,21,1.75,420,5040
1/19/2023 5:20,21,1.75,420,5040
1/19/2023 5:25,18,1.5,360,4320
1/19/2023 5:30,18,1.5,360,4320
1/19/2023 5:35,18,1.5,360,4320
1/19/2023 5:40,18,1.5,360,4320
1/19/2023 5:45,18,1.5,360,4320
1/19/2023 5:50,18,1.5,360,4320
1/19/2023 5:55,18,1.5,360,4320
1/19/2023 6:00,19,1.583333333,380,4560
1/19/2023 6:05,19,1.583333333,380,4560
1/19/2023 6:10,19,1.583333333,380,4560
1/19/2023 6:15,18,1.5,360,4320
1/19/2023 6:20,18,1.5,360,4320
1/19/2023 6:25,14,1.166666667,280,3360
1/19/2023 6:30,14,1.166666667,280,3360
1/19/2023 6:35,14,1.166666667,280,3360
1/19/2023 6:40,15,1.25,300,3600
1/19/2023 6:45,15,1.25,300,3600
1/19/2023 6:50,19,1.583333333,380,4560
1/19/2023 6:55,19,1.583333333,380,4560
1/19/2023 7:00,23,1.916666667,460,5520
1/19/2023 7:05,23,1.916666667,460,5520
1/19/2023 7:10,23,1.916666667,460,5520
1/19/2023 7:15,23,1.916666667,460,5520
1/19/2023 7:20,23,1.916666667,460,5520
1/19/2023 7:25,27,2.25,540,6480
1/19/2023 7:30,27,2.25,540,6480
1/19/2023 7:35,27,2.25,540,6480
1/19/2023 7:40,27,2.25,540,6480
1/19/2023 7:45,27,2.25,540,6480
1/19/2023 7:50,21,1.75,420,5040
1/19/2023 7:55,21,1.75,420,5040
1/19/2023 8:00,17,1.416666667,340,4080
1/19/2023 8:05,17,1.416666667,340,4080
1/19/2023 8:10,17,1.416666667,340,4080
1/19/2023 8:15,15,1.25,300,3600
1/19/2023 8:20,15,1.25,300,3600
1/19/2023 8:25,15,1.25,300,3600
1/19/2023 8:30,9,0.75,180,2160
1/19/2023 8:35,9,0.75,180,2160
1/19/2023 8:40,8,0.666666667,160,1920
1/19/2023 8:45,8,0.666666667,160,1920
1/19/2023 8:50,8,0.666666667,160,1920
1/19/2023 8:55,7,0.583333333,140,1680
1/19/2023 9:00,7,0.583333333,140,1680
1/19/2023 9:05,7,0.583333333,140,1680
1/19/2023 9:10,7,0.583333333,140,1680
1/19/2023 9:15,7,0.583333333,140,1680
1/19/2023 9:20,7,0.583333333,140,1680
1/19/2023 9:25,8,0.666666667,160,1920
1/19/2023 9:30,8,0.666666667,160,1920
1/19/2023 9:35,9,0.75,180,2160
1/19/2023 9:40,9,0.75,180,2160
1/19/2023 9:45,10,0.833333333,200,2400
1/19/2023 9:50,10,0.833333333,200,2400
1/19/2023 9:55,10,0.833333333,200,2400
1/19/2023 10:00,8,0.666666667,160,1920
1/19/2023 10:05,8,0.666666667,160,1920
1/19/2023 10:10,8,0.666666667,160,1920
1/19/2023 10:15,8,0.666666667,160,1920
1/19/2023 10:20,8,0.666666667,160,1920
1/19/2023 10:25,7,0.583333333,140,1680
1/19/2023 10:30,7,0.583333333,140,1680
1/19/2023 10:35,7,0.583333333,140,1680
1/19/2023 10:40,3,0.25,60,720
1/19/2023 10:45,3,0.25,60,720
1/19/2023 10:50,3,0.25,60,720
1/19/2023 10:55,5,0.416666667,100,1200
1/19/2023 11:00,5,0.416666667,100,1200
1/19/2023 11:05,5,0.416666667,100,1200
1/19/2023 11:10,5,0.416666667,100,1200
1/19/2023 11:15,5,0.416666667,100,1200
1/19/2023 11:20,5,0.416666667,100,1200
1/19/2023 11:25,8,0.666666667,160,1920
1/19/2023 11:30,8,0.666666667,160,1920
1/19/2023 11:35,8,0.666666667,160,1920
1/19/2023 11:40,11,0.916666667,220,2640
1/19/2023 11:45,11,0.916666667,220,2640
1/19/2023 11:50,12,1,240,2880
1/19/2023 11:55,12,1,240,2880
1/19/2023 12:00,11,0.916666667,220,2640
1/19/2023 12:05,11,0.916666667,220,2640
1/19/2023 12:10,11,0.916666667,220,2640
1/19/2023 12:15,12,1,240,2880
1/19/2023 12:20,12,1,240,2880
1/19/2023 12:25,11,0.916666667,220,2640
1/19/2023 12:30,11,0.916666667,220,2640
1/19/2023 12:35,11,0.916666667,220,2640
1/19/2023 12:40,11,0.916666667,220,2640
1/19/2023 12:45,13,1.083333333,260,3120
1/19/2023 12:50,13,1.083333333,260,3120
1/19/2023 12:55,13,1.083333333,260,3120
1/19/2023 13:00,18,1.5,360,4320
1/19/2023 13:05,18,1.5,360,4320
1/19/2023 13:10,18,1.5,360,4320
1/19/2023 13:15,17,1.416666667,340,4080
1/19/2023 13:20,17,1.416666667,340,4080
1/19/2023 13:25,18,1.5,360,4320
1/19/2023 13:30,18,1.5,360,4320
1/19/2023 13:35,18,1.5,360,4320
1/19/2023 13:40,18,1.5,360,4320
1/19/2023 13:45,16,1.333333333,320,3840
1/19/2023 13:50,16,1.333333333,320,3840
1/19/2023 13:55,13,1.083333333,260,3120
1/19/2023 14:00,13,1.083333333,260,3120
1/19/2023 14:05,14,1.166666667,280,3360
1/19/2023 14:10,14,1.166666667,280,3360
1/19/2023 14:15,14,1.166666667,280,3360
1/19/2023 14:20,11,0.916666667,220,2640
1/19/2023 14:25,11,0.916666667,220,2640
1/19/2023 14:30,7,0.583333333,140,1680
1/19/2023 14:35,7,0.583333333,140,1680
1/19/2023 14:40,7,0.583333333,140,1680
1/19/2023 14:45,3,0.25,60,720
1/19/2023 14:50,3,0.25,60,720
1/19/2023 14:55,3,0.25,60,720
1/19/2023 15:00,3,0.25,60,720
1/19/2023 15:05,3,0.25,60,720
1/19/2023 15:10,2,0.166666667,40,480
1/19/2023 15:15,2,0.166666667,40,480
1/19/2023 15:20,17,1.333333333,320,4080
1/19/2023 15:25,2,0.166666667,40,480
1/19/2023 15:30,2,0.166666667,40,480
1/19/2023 15:35,6,0.5,120,1440
1/19/2023 15:40,6,0.5,120,1440
1/19/2023 15:45,6,0.5,120,1440
1/19/2023 15:50,6,0.5,120,1440
1/19/2023 15:55,8,0.666666667,160,1920
1/19/2023 16:00,8,0.75,180,1920
1/19/2023 16:05,12,1,240,2880
1/19/2023 16:10,12,1,240,2880
1/19/2023 16:15,11,0.916666667,220,2640
1/19/2023 16:20,27,2.25,540,6480
1/19/2023 16:25,9,0.75,180,2160
1/19/2023 16:30,16,1.333333333,320,3840
1/19/2023 16:35,7,0.583333333,140,1680
1/19/2023 16:40,7,1.5,360,1680
1/19/2023 16:45,7,0.583333333,140,1680
1/19/2023 16:50,18,1.416666667,340,4320
1/19/2023 16:55,18,1.416666667,340,4320
1/19/2023 17:00,15,1.166666667,280,3600
1/19/2023 17:05,12,1,240,2880
1/19/2023 17:10,23,1.916666667,460,5520
1/19/2023 17:15,12,1,240,2880
1/19/2023 17:20,12,1,240,2880
1/19/2023 17:25,10,0.833333333,200,2400
1/19/2023 17:30,29,2.416666667,580,6960
1/19/2023 17:35,8,0.666666667,160,1920
1/19/2023 17:40,21,1.75,420,5040
1/19/2023 17:45,8,0.666666667,160,1920
1/19/2023 17:50,29,2.333333333,560,6960
1/19/2023 17:55,6,0.5,120,1440
1/19/2023 18:00,25,2.083333333,500,6000
1/19/2023 18:05,10,0.833333333,200,2400
1/19/2023 18:10,10,0.833333333,200,2400
1/19/2023 18:15,9,0.75,180,2160
1/19/2023 18:20,20,1.666666667,400,4800
1/19/2023 18:25,10,0.833333333,200,2400
1/19/2023 18:30,10,2,480,2400
1/19/2023 18:35,10,0.833333333,200,2400
1/19/2023 18:40,17,1.333333333,320,4080
1/19/2023 18:45,9,0.75,180,2160
1/19/2023 18:50,9,0.75,180,2160
1/19/2023 18:55,9,0.75,180,2160
1/19/2023 19:00,9,1.25,300,2160
1/19/2023 19:05,9,0.75,180,2160
1/19/2023 19:10,9,2,480,2160
1/19/2023 19:15,12,1,240,2880
1/19/2023 19:20,12,1,240,2880
1/19/2023 19:25,12,1,240,2880
1/19/2023 19:30,13,1,240,3120
1/19/2023 19:35,17,1.416666667,340,4080
1/19/2023 19:40,17,1.416666667,340,4080
1/19/2023 19:45,17,1.416666667,340,4080
1/19/2023 19:50,10,0.75,180,2400
1/19/2023 19:55,13,1.083333333,260,3120
1/19/2023 20:00,13,2.166666667,520,3120
1/19/2023 20:05,10,0.833333333,200,2400
1/19/2023 20:10,10,0.833333333,200,2400
1/19/2023 20:15,10,0.833333333,200,2400
1/19/2023 20:20,10,2.25,540,2400
1/19/2023 20:25,12,1,240,2880
1/19/2023 20:30,15,1.25,300,3600
1/19/2023 20:35,13,1.083333333,260,3120
1/19/2023 20:40,13,1.083333333,260,3120
1/19/2023 20:45,13,1.083333333,260,3120
1/19/2023 20:50,13,1.666666667,400,3120
1/19/2023 20:55,14,1.166666667,280,3360
1/19/2023 21:00,15,1.166666667,280,3600
1/19/2023 21:05,11,0.916666667,220,2640
1/19/2023 21:10,11,0.916666667,220,2640
1/19/2023 21:15,12,1,240,2880
1/19/2023 21:20,12,0.833333333,200,2880
1/19/2023 21:25,12,1,240,2880
1/19/2023 21:30,17,1.416666667,340,4080
1/19/2023 21:35,15,1.25,300,3600
1/19/2023 21:40,15,1.25,300,3600
1/19/2023 21:45,14,1.166666667,280,3360
1/19/2023 21:50,17,1.416666667,340,4080
1/19/2023 21:55,13,1.083333333,260,3120
1/19/2023 22:00,13,1.083333333,260,3120
1/19/2023 22:05,12,1,240,2880
1/19/2023 22:10,12,1,240,2880
1/19/2023 22:15,12,1,240,2880
1/19/2023 22:20,20,1.666666667,400,4800
1/19/2023 22:25,9,0.75,180,2160
1/19/2023 22:30,16,1.333333333,320,3840
1/19/2023 22:35,12,1,240,2880
1/19/2023 22:40,17,1.416666667,340,4080
1/19/2023 22:45,12,1,240,2880
1/19/2023 22:50,17,1.416666667,340,4080
1/19/2023 22:55,12,1,240,2880
1/19/2023 23:00,15,1.25,300,3600
1/19/2023 23:05,13,1.083333333,260,3120
1/19/2023 23:10,23,1.916666667,460,5520
1/19/2023 23:15,12,1,240,2880
1/19/2023 23:20,12,2.083333333,500,2880
1/19/2023 23:25,12,1,240,2880
1/19/2023 23:30,10,0.833333333,200,2400
1/19/2023 23:35,10,0.833333333,200,2400
1/19/2023 23:40,9,0.75,180,2160
1/19/2023 23:45,9,0.75,180,2160
1/19/2023 23:50,9,0.75,180,2160
1/19/2023 23:55,9,0.75,180,2160
1/20/2023 0:00,9,0.75,180,2160
1/20/2023 0:05,15,1.25,300,3600
1/20/2023 0:10,15,1.25,300,3600
1/20/2023 0:15,16,1.333333333,320,3840
1/20/2023 0:20,16,1.333333333,320,3840
1/20/2023 0:25,16,1.333333333,320,3840
1/20/2023 0:30,19,1.583333333,380,4560
1/20/2023 0:35,19,1.583333333,380,4560
1/20/2023 0:40,19,1.583333333,380,4560
1/20/2023 0:45,21,1.75,420,5040
1/20/2023 0:50,20,1.666666667,400,4800
1/20/2023 0:55,20,1.666666667,400,4800
1/20/2023 1:00,22,1.833333333,440,5280
1/20/2023 1:05,22,1.833333333,440,5280
1/20/2023 1:10,22,1.833333333,440,5280
1/20/2023 1:15,24,2,480,5760
1/20/2023 1:20,24,2,480,5760
1/20/2023 1:25,24,2,480,5760
1/20/2023 1:30,24,2,480,5760
1/20/2023 1:35,24,2,480,5760
1/20/2023 1:40,24,2,480,5760
1/20/2023 1:45,24,2,480,5760
1/20/2023 1:50,24,2,480,5760
1/20/2023 1:55,23,1.916666667,460,5520
1/20/2023 2:00,23,1.916666667,460,5520
1/20/2023 2:05,23,1.916666667,460,5520
1/20/2023 2:10,24,2,480,5760
1/20/2023 2:15,24,2,480,5760
1/20/2023 2:20,24,2,480,5760
1/20/2023 2:25,24,2,480,5760
1/20/2023 2:30,24,2,480,5760
1/20/2023 2:35,24,2,480,5760
1/20/2023 2:40,23,1.916666667,460,5520
1/20/2023 2:45,23,1.916666667,460,5520
1/20/2023 2:50,23,1.916666667,460,5520
1/20/2023 2:55,24,2,480,5760
1/20/2023 3:00,24,2,480,5760
1/20/2023 3:05,24,2,480,5760
1/20/2023 3:10,16,1.333333333,320,3840
1/20/2023 3:15,16,1.333333333,320,3840
1/20/2023 3:20,16,1.333333333,320,3840
1/20/2023 3:25,16,1.333333333,320,3840
1/20/2023 3:30,10,0.833333333,200,2400
1/20/2023 3:35,7,0.583333333,140,1680
1/20/2023 3:40,7,0.583333333,140,1680
1/20/2023 3:45,7,0.583333333,140,1680
1/20/2023 3:50,6,0.5,120,1440
1/20/2023 3:55,6,0.5,120,1440
1/20/2023 4:00,6,0.5,120,1440
1/20/2023 4:05,10,0.833333333,200,2400
1/20/2023 4:10,10,0.833333333,200,2400
1/20/2023 4:15,9,0.75,180,2160
1/20/2023 4:20,9,0.75,180,2160
1/20/2023 4:25,9,0.75,180,2160
1/20/2023 4:30,11,0.916666667,220,2640
1/20/2023 4:35,11,0.916666667,220,2640
1/20/2023 4:40,11,0.916666667,220,2640
1/20/2023 4:45,13,1.083333333,260,3120
1/20/2023 4:50,13,1.083333333,260,3120
1/20/2023 4:55,13,1.083333333,260,3120
1/20/2023 5:00,9,0.75,180,2160
1/20/2023 5:05,9,0.75,180,2160
1/20/2023 5:10,9,0.75,180,2160
1/20/2023 5:15,9,0.75,180,2160
1/20/2023 5:20,9,0.75,180,2160
1/20/2023 5:25,10,0.833333333,200,2400
1/20/2023 5:30,10,0.833333333,200,2400
1/20/2023 5:35,10,0.833333333,200,2400
1/20/2023 5:40,8,0.666666667,160,1920
1/20/2023 5:45,8,0.666666667,160,1920
1/20/2023 5:50,8,0.666666667,160,1920
1/20/2023 5:55,10,0.833333333,200,2400
1/20/2023 6:00,10,0.833333333,200,2400
1/20/2023 6:05,10,0.833333333,200,2400
1/20/2023 6:10,10,0.833333333,200,2400
1/20/2023 6:15,10,0.833333333,200,2400
1/20/2023 6:20,10,0.833333333,200,2400
1/20/2023 6:25,10,0.833333333,200,2400
1/20/2023 6:30,10,0.833333333,200,2400
1/20/2023 6:35,11,0.916666667,220,2640
1/20/2023 6:40,11,0.916666667,220,2640
1/20/2023 6:45,11,0.916666667,220,2640
1/20/2023 6:50,11,0.916666667,220,2640
1/20/2023 6:55,11,0.916666667,220,2640
1/20/2023 7:00,15,1.25,300,3600
1/20/2023 7:05,15,1.25,300,3600
1/20/2023 7:10,17,1.416666667,340,4080
1/20/2023 7:15,17,1.416666667,340,4080
1/20/2023 7:20,18,1.5,360,4320
1/20/2023 7:25,18,1.5,360,4320
1/20/2023 7:30,18,1.5,360,4320
1/20/2023 7:35,18,1.5,360,4320
1/20/2023 7:40,18,1.5,360,4320
1/20/2023 7:45,16,1.333333333,320,3840
1/20/2023 7:50,16,1.333333333,320,3840
1/20/2023 7:55,16,1.333333333,320,3840
1/20/2023 8:00,15,1.25,300,3600
1/20/2023 8:05,15,1.25,300,3600
1/20/2023 8:10,15,1.25,300,3600
1/20/2023 8:15,14,1.166666667,280,3360
1/20/2023 8:20,14,1.166666667,280,3360
1/20/2023 8:25,11,0.916666667,220,2640
1/20/2023 8:30,11,0.916666667,220,2640
1/20/2023 8:35,11,0.916666667,220,2640
1/20/2023 8:40,7,0.583333333,140,1680
1/20/2023 8:45,7,0.583333333,140,1680
1/20/2023 8:50,6,0.5,120,1440
1/20/2023 8:55,6,0.5,120,1440
1/20/2023 9:00,5,0.416666667,100,1200
1/20/2023 9:05,5,0.416666667,100,1200
1/20/2023 9:10,3,0.25,60,720
1/20/2023 9:15,3,0.25,60,720
1/20/2023 9:20,3,0.25,60,720
1/20/2023 9:25,3,0.25,60,720
1/20/2023 9:30,3,0.25,60,720
1/20/2023 9:35,3,0.25,60,720
1/20/2023 9:40,3,0.25,60,720
1/20/2023 9:45,3,0.25,60,720
1/20/2023 9:50,3,0.25,60,720
1/20/2023 9:55,3,0.25,60,720
1/20/2023 10:00,3,0.25,60,720
1/20/2023 10:05,3,0.25,60,720
1/20/2023 10:10,3,0.25,60,720
1/20/2023 10:15,3,0.25,60,720
1/20/2023 10:20,3,0.5,120,720
1/20/2023 10:25,3,0.5,120,720
1/20/2023 10:30,7,0.583333333,140,1680
1/20/2023 10:35,7,0.583333333,140,1680
1/20/2023 10:40,4,0.333333333,80,960
1/20/2023 10:45,5,0.416666667,100,1200
1/20/2023 10:50,7,0.5,120,1680
1/20/2023 10:55,5,0.416666667,100,1200
1/20/2023 11:00,5,0.583333333,140,1200
1/20/2023 11:05,6,0.5,120,1440
1/20/2023 11:10,6,0.416666667,100,1440
1/20/2023 11:15,6,0.5,120,1440
1/20/2023 11:20,2,0.166666667,40,480
1/20/2023 11:25,3,0.25,60,720
1/20/2023 11:30,8,0.666666667,160,1920
1/20/2023 11:35,2,0.166666667,40,480
1/20/2023 11:40,2,0.666666667,160,480
1/20/2023 11:45,3,0.25,60,720
1/20/2023 11:50,8,0.666666667,160,1920
1/20/2023 11:55,3,0.25,60,720
1/20/2023 12:00,14,1.166666667,280,3360
1/20/2023 12:05,6,0.5,120,1440
1/20/2023 12:10,13,1.083333333,260,3120
1/20/2023 12:15,6,0.5,120,1440
1/20/2023 12:20,6,0.5,120,1440
1/20/2023 12:25,6,0.5,120,1440
1/20/2023 12:30,30,2.5,600,7200
1/20/2023 12:35,9,0.75,180,2160
1/20/2023 12:40,13,1.083333333,260,3120
1/20/2023 12:45,18,1.416666667,340,4320
1/20/2023 12:50,18,1.416666667,340,4320
1/20/2023 12:55,13,1.083333333,260,3120
1/20/2023 13:00,13,1.083333333,260,3120
1/20/2023 13:05,13,1.083333333,260,3120
1/20/2023 13:10,12,1,240,2880
1/20/2023 13:15,17,1.416666667,340,4080
1/20/2023 13:20,12,1,240,2880
1/20/2023 13:25,12,1,240,2880
1/20/2023 13:30,15,1.25,300,3600
1/20/2023 13:35,15,1.25,300,3600
1/20/2023 13:40,16,1.333333333,320,3840
1/20/2023 13:45,16,1.333333333,320,3840
1/20/2023 13:50,16,1.333333333,320,3840
1/20/2023 13:55,14,1.166666667,280,3360
1/20/2023 14:00,14,1.166666667,280,3360
1/20/2023 14:05,12,1,240,2880
1/20/2023 14:10,12,1,240,2880
1/20/2023 14:15,9,0.75,180,2160
1/20/2023 14:20,9,0.75,180,2160
1/20/2023 14:25,9,0.75,180,2160
1/20/2023 14:30,5,0.416666667,100,1200
1/20/2023 14:35,5,0.416666667,100,1200
1/20/2023 14:40,6,0.5,120,1440
1/20/2023 14:45,6,0.5,120,1440
1/20/2023 14:50,8,0.666666667,160,1920
1/20/2023 14:55,8,0.666666667,160,1920
1/20/2023 15:00,10,0.833333333,200,2400
1/20/2023 15:05,10,0.833333333,200,2400
1/20/2023 15:10,10,0.833333333,200,2400
1/20/2023 15:15,9,0.75,180,2160
1/20/2023 15:20,9,0.75,180,2160
1/20/2023 15:25,9,0.75,180,2160
1/20/2023 15:30,9,0.75,180,2160
1/20/2023 15:35,9,0.75,180,2160
1/20/2023 15:40,9,0.75,180,2160
1/20/2023 15:45,7,0.583333333,140,1680
1/20/2023 15:50,9,0.75,180,2160
1/20/2023 15:55,9,0.75,180,2160
1/20/2023 16:00,9,0.75,180,2160
1/20/2023 16:05,12,1,240,2880
1/20/2023 16:10,12,1,240,2880
1/20/2023 16:15,12,1,240,2880
1/20/2023 16:20,10,0.833333333,200,2400
1/20/2023 16:25,10,0.833333333,200,2400
1/20/2023 16:30,7,0.583333333,140,1680
1/20/2023 16:35,7,0.583333333,140,1680
1/20/2023 16:40,8,0.666666667,160,1920
1/20/2023 16:45,8,0.666666667,160,1920
1/20/2023 16:50,8,0.666666667,160,1920
1/20/2023 16:55,8,0.666666667,160,1920
1/20/2023 17:00,8,0.666666667,160,1920
1/20/2023 17:05,8,0.666666667,160,1920
1/20/2023 17:10,13,1.083333333,260,3120
1/20/2023 17:15,13,1.083333333,260,3120
1/20/2023 17:20,13,1.083333333,260,3120
1/20/2023 17:25,16,1.333333333,320,3840
1/20/2023 17:30,16,1.333333333,320,3840
1/20/2023 17:35,16,1.333333333,320,3840
1/20/2023 17:40,12,1,240,2880
1/20/2023 17:45,12,1,240,2880
1/20/2023 17:50,11,0.916666667,220,2640
1/20/2023 17:55,11,0.916666667,220,2640
1/20/2023 18:00,12,1,240,2880
1/20/2023 18:05,12,1,240,2880
1/20/2023 18:10,12,1,240,2880
1/20/2023 18:15,12,1,240,2880
1/20/2023 18:20,12,1,240,2880
1/20/2023 18:25,12,1,240,2880
1/20/2023 18:30,11,0.916666667,220,2640
1/20/2023 18:35,11,0.916666667,220,2640
1/20/2023 18:40,11,0.916666667,220,2640
1/20/2023 18:45,11,0.916666667,220,2640
1/20/2023 18:50,11,0.916666667,220,2640
1/20/2023 18:55,9,0.75,180,2160
1/20/2023 19:00,9,0.75,180,2160
1/20/2023 19:05,9,0.75,180,2160
1/20/2023 19:10,11,0.916666667,220,2640
1/20/2023 19:15,11,0.916666667,220,2640
1/20/2023 19:20,18,1.5,360,4320
1/20/2023 19:25,18,1.5,360,4320
1/20/2023 19:30,18,1.5,360,4320
1/20/2023 19:35,20,1.666666667,400,4800
1/20/2023 19:40,20,1.666666667,400,4800
1/20/2023 19:45,20,1.666666667,400,4800
1/20/2023 19:50,20,1.666666667,400,4800
1/20/2023 19:55,20,1.666666667,400,4800
1/20/2023 20:00,20,1.666666667,400,4800
1/20/2023 20:05,18,1.5,360,4320
1/20/2023 20:10,16,1.333333333,320,3840
1/20/2023 20:15,16,1.333333333,320,3840
1/20/2023 20:20,16,1.333333333,320,3840
1/20/2023 20:25,12,1,240,2880
1/20/2023 20:30,12,1,240,2880
1/20/2023 20:35,12,1,240,2880
1/20/2023 20:40,14,1.166666667,280,3360
1/20/2023 20:45,14,1.166666667,280,3360
1/20/2023 20:50,14,1.166666667,280,3360
1/20/2023 20:55,10,0.833333333,200,2400
1/20/2023 21:00,10,0.833333333,200,2400
1/20/2023 21:05,10,0.833333333,200,2400
1/20/2023 21:10,16,1.333333333,320,3840
1/20/2023 21:15,16,1.333333333,320,3840
1/20/2023 21:20,16,1.333333333,320,3840
1/20/2023 21:25,16,1.333333333,320,3840
1/20/2023 21:30,16,1.333333333,320,3840
1/20/2023 21:35,14,1.166666667,280,3360
1/20/2023 21:40,14,1.166666667,280,3360
1/20/2023 21:45,12,1,240,2880
1/20/2023 21:50,12,1,240,2880
1/20/2023 21:55,14,1.166666667,280,3360
1/20/2023 22:00,14,1.166666667,280,3360
1/20/2023 22:05,14,1.166666667,280,3360
1/20/2023 22:10,17,1.416666667,340,4080
1/20/2023 22:15,17,1.416666667,340,4080
1/20/2023 22:20,17,1.416666667,340,4080
1/20/2023 22:25,16,1.333333333,320,3840
1/20/2023 22:30,16,1.333333333,320,3840
1/20/2023 22:35,18,1.5,360,4320
1/20/2023 22:40,18,1.5,360,4320
1/20/2023 22:45,16,1.333333333,320,3840
1/20/2023 22:50,16,1.333333333,320,3840
1/20/2023 22:55,16,1.333333333,320,3840
1/20/2023 23:00,16,1.333333333,320,3840
1/20/2023 23:05,16,1.333333333,320,3840
1/20/2023 23:10,16,1.333333333,320,3840
1/20/2023 23:15,16,1.333333333,320,3840
1/20/2023 23:20,16,1.333333333,320,3840
1/20/2023 23:25,13,1.083333333,260,3120
1/20/2023 23:30,13,1.083333333,260,3120
1/20/2023 23:35,13,1.083333333,260,3120
1/20/2023 23:40,13,1.083333333,260,3120
1/20/2023 23:45,13,1.083333333,260,3120
1/20/2023 23:50,13,1.083333333,260,3120
1/20/2023 23:55,14,1.166666667,280,3360
1/21/2023 0:00,14,1.166666667,280,3360
1/21/2023 0:05,14,1.166666667,280,3360
1/21/2023 0:10,19,1.583333333,380,4560
1/21/2023 0:15,19,1.583333333,380,4560
1/21/2023 0:20,19,1.583333333,380,4560
1/21/2023 0:25,21,1.75,420,5040
1/21/2023 0:30,21,1.75,420,5040
1/21/2023 0:35,21,1.75,420,5040
1/21/2023 0:40,24,2,480,5760
1/21/2023 0:45,24,2,480,5760
1/21/2023 0:50,24,2,480,5760
1/21/2023 0:55,23,1.916666667,460,5520
1/21/2023 1:00,23,1.916666667,460,5520
1/21/2023 1:05,23,1.916666667,460,5520
1/21/2023 1:10,25,2.083333333,500,6000
1/21/2023 1:15,25,2.083333333,500,6000
1/21/2023 1:20,25,2.083333333,500,6000
1/21/2023 1:25,22,1.833333333,440,5280
1/21/2023 1:30,22,1.833333333,440,5280
1/21/2023 1:35,22,1.833333333,440,5280
1/21/2023 1:40,23,1.916666667,460,5520
1/21/2023 1:45,23,1.916666667,460,5520
1/21/2023 1:50,23,1.916666667,460,5520
1/21/2023 1:55,25,2.083333333,500,6000
1/21/2023 2:00,25,2.083333333,500,6000
1/21/2023 2:05,25,2.083333333,500,6000
1/21/2023 2:10,24,2,480,5760
1/21/2023 2:15,24,2,480,5760
1/21/2023 2:20,24,2,480,5760
1/21/2023 2:25,11,0.916666667,220,2640
1/21/2023 2:30,11,0.916666667,220,2640
1/21/2023 2:35,8,0.666666667,160,1920
1/21/2023 2:40,8,0.666666667,160,1920
1/21/2023 2:45,8,0.666666667,160,1920
1/21/2023 2:50,7,0.583333333,140,1680
1/21/2023 2:55,7,0.583333333,140,1680
1/21/2023 3:00,9,0.75,180,2160
1/21/2023 3:05,9,0.75,180,2160
1/21/2023 3:10,9,0.75,180,2160
1/21/2023 3:15,8,0.666666667,160,1920
1/21/2023 3:20,8,0.666666667,160,1920
1/21/2023 3:25,8,0.666666667,160,1920
1/21/2023 3:30,8,0.666666667,160,1920
1/21/2023 3:35,8,0.666666667,160,1920
1/21/2023 3:40,6,0.5,120,1440
1/21/2023 3:45,6,0.5,120,1440
1/21/2023 3:50,6,0.5,120,1440
1/21/2023 3:55,9,0.75,180,2160
